"Nadja","Bee and Flower","West Germany","Bee And Flower + Nadja @ West Germany <br>21h - 8/6€ <br>Bee And Flower (Cheap Satanism Records, Neurot Recordings) was founded in 2000 in New York City by singer/songwriter/bassist Dana Schechter. The band will be touring their new album \"\"Suspension\"\" recorded alternately in Berlin and New York City. More tour dates here: <br><a href=\"\"http://beeandflower.com/tour\"\" rel=\"\"nofollow\"\"> http://beeandflower.com/tour</a> <br>Nadja (Broken Spine Productions, Alien8 Recordings) is a duo alternately based in Berlin and Toronto. This will be the release party for their forthcoming album \"\"Dagdrøm\"\" for this show, they will be joined by special guest David Dunnett on drums. More tour dates here:  <br><a href=\"\"http://brokenspineprods.wordpress.com/performances/\"\" rel=\"\"nofollow\"\"> http://brokenspineprods.wordpress.com/performances/</a> <br>DJ HLG will be spinning between and after sets. "
"Microfilm","Robot Orchestra","Glazart","MICROFILM (Poitiers) <br><a href=\"\"http://www.microfilm.tv/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.microfilm.tv/\"\" rel=\"\"nofollow\"\"> http://www.microfilm.tv/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=1_9MklWYT-Q\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=1_9MklWYT-Q\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=1_9MklWYT-Q</a></a> <br>TANG (Lille) <br><a href=\"\"http://www.tangtangtang.net/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.tangtangtang.net/\"\" rel=\"\"nofollow\"\"> http://www.tangtangtang.net/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=0-j8vXwhX14\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=0-j8vXwhX14\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=0-j8vXwhX14</a></a> <br>ROBOT ORCHESTRA (La Rochelle) <br><a href=\"\"http://robotorchestra.free.fr/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://robotorchestra.free.fr/\"\" rel=\"\"nofollow\"\"> http://robotorchestra.free.fr/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=UsuNN07BjfU\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=UsuNN07BjfU\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=UsuNN07BjfU</a></a> <br>LOST IN KIEV (Paris) <br><a href=\"\"http://www.youtube.com/watch?v=0zBsl8Q9AIk\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=0zBsl8Q9AIk\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=0zBsl8Q9AIk</a></a> <br><a href=\"\"http://www.digitick.com/microfilm-tang-robot-orchestra-lost-in-kiev-concert-glazart-paris-19-27-septembre-2012-css4-digitick-pg101-ri1389939.html\"\" rel=\"\"nofollow\"\">••• PREVENTES DISPONIBLES ICI •••</a> <br><a href=\"\"https://www.facebook.com/events/122752247866757/\"\" rel=\"\"nofollow\"\">Evénement Facebook</a> "
"Microfilm","Lost in Kiev","Glazart","MICROFILM (Poitiers) <br><a href=\"\"http://www.microfilm.tv/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.microfilm.tv/\"\" rel=\"\"nofollow\"\"> http://www.microfilm.tv/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=1_9MklWYT-Q\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=1_9MklWYT-Q\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=1_9MklWYT-Q</a></a> <br>TANG (Lille) <br><a href=\"\"http://www.tangtangtang.net/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.tangtangtang.net/\"\" rel=\"\"nofollow\"\"> http://www.tangtangtang.net/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=0-j8vXwhX14\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=0-j8vXwhX14\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=0-j8vXwhX14</a></a> <br>ROBOT ORCHESTRA (La Rochelle) <br><a href=\"\"http://robotorchestra.free.fr/\"\" rel=\"\"nofollow\"\"><a href=\"\"http://robotorchestra.free.fr/\"\" rel=\"\"nofollow\"\"> http://robotorchestra.free.fr/</a></a> <br><a href=\"\"http://www.youtube.com/watch?v=UsuNN07BjfU\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=UsuNN07BjfU\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=UsuNN07BjfU</a></a> <br>LOST IN KIEV (Paris) <br><a href=\"\"http://www.youtube.com/watch?v=0zBsl8Q9AIk\"\" rel=\"\"nofollow\"\"><a href=\"\"http://www.youtube.com/watch?v=0zBsl8Q9AIk\"\" rel=\"\"nofollow\"\"> http://www.youtube.com/watch?v=0zBsl8Q9AIk</a></a> <br><a href=\"\"http://www.digitick.com/microfilm-tang-robot-orchestra-lost-in-kiev-concert-glazart-paris-19-27-septembre-2012-css4-digitick-pg101-ri1389939.html\"\" rel=\"\"nofollow\"\">••• PREVENTES DISPONIBLES ICI •••</a> <br><a href=\"\"https://www.facebook.com/events/122752247866757/\"\" rel=\"\"nofollow\"\">Evénement Facebook</a> "
"The Memorials","Youthless","Boite LIVE","THE MEMORIALS ( USA, Ex The Mars Volta ) <br>+ <br>YOUTHELESS ( Portugal ) <br>Jueves 1 de noviembre - Madrid @ La boite <br>Ticketea / Cuervo Store ( C/ Velarde 13 ) <br>21.30 * 12€ ant / 15€ taq <br><a href=\"\"http://www.ticketea.com/thememorials\"\" rel=\"\"nofollow\"\"> http://www.ticketea.com/thememorials</a> <br>THE MEMORIALS son la nueva y tremanda banda del ex THE MARS VOLTA THOMAS PRIDGEN, batería y parte fundamental de la banda en discos como 'The Bedlam in Goliath' y 'Octahedron', así como de OMAR RODRIGUEZ LOPEZ GROUP. <br>Después de dejar la banda, quiso montar algo realmente nuevo y original dando forma así a The Memorials junto con Viveca Hawkins y Nick Brewer, que el pasado año ya publicara su primer y brutal LP en Bungalo Records (La Toya Jackson), y que ha dado paso al nuevo album 'Delirium' disponible desde el 5 de junio y en el que aparecen invitados de la talla de Adrián Terrazas-González y Ambrose Akinmusire ( MARS VOLTA ). <br>Metan en la batidora a Tool, The Mars Volta, Frank Zappa ,Erykah Badu, The Police y saldrá… The Memorials. <br>La banda, que viene en formato quinteto, cuenta con directo absolutamente demencial. No se los pueden perder, de verdad de la buena! <br>YOUTHLESS son Alex Klimovitsky (batería, sintetizador y voz) y Sebastián Ferranti (bajo y voz). Este dúo divide su tiempo entre Lisboa y Londres, donde grabaron su primer álbum, producido por Telemachy Rory Attwell de Test Icicles. Youthless son conocidos como los dos extranjeros, el estadounidense y el inglés, que no pueden vivir sin la costa portuguesa, desde que llevaron sus armas y maletas a Lisboa. <br>El uso de múltiples amplificadores utilizados al mismo tiempo, con diferentes sonidos, alternado con un pedal para simular diversos elementos, le da a la banda un estilo único e inconfundible que se ha convertido en una referencia entre la élite del rock de vanguardia escena de la dance / garage de Londres, Lisboa y Nueva York. <br>Youthless fueron elegidos “mejor banda nueva del 2011″ por el blog de Inglés ANBAD, elogiados por BBC1, Irish Times, NME, DIS, y fueron terceros en la lista de hits ‘del festival de renombre In The Cityde de Manchester. Algunos temas fueron remezclados por Olugbenga, bajista de Metronomy. <br>Youthless ha lanzado recientemente un nuevo single – Monsta – y se preparan para el lanzamiento de un álbum en el 2012. También fue una de las bandas que representó a Portugal en la 30 edición de la Semana de Música de Canadá y han pasado por PAREDES DE COURA 2012. "
"Dads","Summer Vacation","VLHS Warehouse","Dads (NJ) <br>Summer Vacation <br>You Me & Us <br>Colossal Rex <br>$5 <br>VLHS <br>All Ages <br>8:30 pm "
"Dads","You Me & Us","VLHS Warehouse","Dads (NJ) <br>Summer Vacation <br>You Me & Us <br>Colossal Rex <br>$5 <br>VLHS <br>All Ages <br>8:30 pm "
"GODZILLAMARKET PARTY","Peaches","Circolo Magnolia","Apertura cancelli: 19:00 <br>Inizio spettacoli: 21:00 <br>Ingresso: 10,00 euro <br>Circolo Magnolia e GodzillaMarket presentano <br>GODZILLAMARKET PARTY <br>line up: <br>BigFrog Stage: <br>PEACHES [CND] (dj set) <br>DENTE (live) <br>ZEN CIRCUS (live) <br>IORI’S EYES (live) <br>BARBARELLA from CABRIO POP (dj set) <br>OutFrog Stage: <br>LE CASE DEL FUTURO (live) <br>HOT GOSSIP (live) <br>CHIAMU (dj set) <br>RICHEY SIXX (dj set) "
"GODZILLAMARKET PARTY","Dente","Circolo Magnolia","Apertura cancelli: 19:00 <br>Inizio spettacoli: 21:00 <br>Ingresso: 10,00 euro <br>Circolo Magnolia e GodzillaMarket presentano <br>GODZILLAMARKET PARTY <br>line up: <br>BigFrog Stage: <br>PEACHES [CND] (dj set) <br>DENTE (live) <br>ZEN CIRCUS (live) <br>IORI’S EYES (live) <br>BARBARELLA from CABRIO POP (dj set) <br>OutFrog Stage: <br>LE CASE DEL FUTURO (live) <br>HOT GOSSIP (live) <br>CHIAMU (dj set) <br>RICHEY SIXX (dj set) "
"GODZILLAMARKET PARTY","Hot Gossip","Circolo Magnolia","Apertura cancelli: 19:00 <br>Inizio spettacoli: 21:00 <br>Ingresso: 10,00 euro <br>Circolo Magnolia e GodzillaMarket presentano <br>GODZILLAMARKET PARTY <br>line up: <br>BigFrog Stage: <br>PEACHES [CND] (dj set) <br>DENTE (live) <br>ZEN CIRCUS (live) <br>IORI’S EYES (live) <br>BARBARELLA from CABRIO POP (dj set) <br>OutFrog Stage: <br>LE CASE DEL FUTURO (live) <br>HOT GOSSIP (live) <br>CHIAMU (dj set) <br>RICHEY SIXX (dj set) "
"GODZILLAMARKET PARTY","Le Case del Futuro","Circolo Magnolia","Apertura cancelli: 19:00 <br>Inizio spettacoli: 21:00 <br>Ingresso: 10,00 euro <br>Circolo Magnolia e GodzillaMarket presentano <br>GODZILLAMARKET PARTY <br>line up: <br>BigFrog Stage: <br>PEACHES [CND] (dj set) <br>DENTE (live) <br>ZEN CIRCUS (live) <br>IORI’S EYES (live) <br>BARBARELLA from CABRIO POP (dj set) <br>OutFrog Stage: <br>LE CASE DEL FUTURO (live) <br>HOT GOSSIP (live) <br>CHIAMU (dj set) <br>RICHEY SIXX (dj set) "
"Poor Moon","Lovepark","The Lexington","Rockfeedback Concerts present… <br>POOR MOON <br>Poor Moon is a band comprised of longtime friends Christian Wargo, Casey Wescott, and brothers Ian and Peter Murray. And Poor Moon is the title of their full-length debut. But before there was a band or a record, there was the music, a series of songs forged by Christian Wargo over a period of several years. That's one of the things that makes Poor Moon sound so special: this band grew out of the songs, not vice-versa. <br>Thanks to their affinity for warm, earthy tones the music of Poor Moon can sound deceptively simple. Assorted timbres decorate these ten originals - marimba, harpsichord, fretless zither - but this isn't everything-but-the-kitchen-sink arranging. Whatever the instrumentation, the sense of choosing the right tool for the job always prevails. Thoughtful, impassioned vocal harmonies further reinforce the myriad musical bonds at play. <br>Poor Moon is released 27th August on Bella Union in the UK/Europe and Sub Pop in the US. <br>LOVEPARK <br>Lovepark are a guitar based band from Brighton via Burgess Hill, they met at their local skate park 6 years ago. They recently released a double A-side which includes the songs \"\"How Do I See?\"\" and \"\"Shudder\""
"MF DOOM","Jehst","HMV Forum","Soundcrash are very pleased to announce an exciting addition to the DOOM October 12th show, making for a night that is a heavyweight contender for hip hop show of the decade. Before DOOM takes to the stage the Californian DJ, multi-instrumentalist, rapper, and music producer MADLIB will present his Medicine Show Live for the first time in the UK alongside Freddie Gibbs and J Rocc. Plus live sets from Jneiro Jarel, Dels and Jehst and if that wasn’t enough the much in demand Kutmah and Illum Sphere will be providing the heat from the turntables. This is HUGE. <br>DOOM has previously worked under various pseudonyms including MF DOOM, VIKTOR VAUGHN, DANGER DOOM (with Danger Mouse) and MADVILLAIN (with Madlib). An essential and outlandish figure in underground hip hop, he always covers his face behind a Dr Doom mask and has created his own universe centered around the world of comic books and Japanese monsters. His unconventional approach, linguistic dexterity and sick flow have gained DOOM an army of ardent fans from many different corners of the music world, and counts musicians of the caliber of Thom Yorke as some of his biggest supporters. His next album is a collaboration with Jneiro Jarel under the name JJ DOOM titled ‘KEY TO THE KUFFS‘. (Lex Records, August 21st). <br>Madlib certainly doesn’t require an introduction. One of the most prolific artists in hip hop, Madlib has been a man of many aliases beginning his music career in the early 1990’s. Releasing his first proper album as Madlib in 2002, setting himself apart with his future thinking and individual approach to production. A year later he teamed up with the late hip hop producer J Dilla, cementing the duo’s project Jaylib to wide acclaim. During this period Madlib also collaborated with a myriad other world renowned hip hop artists including Mos Def, De La Soul, Ghostface Killah and Talib Kweli. In 2004 he partnered up with DOOM to record ‘Madvillainy’ making for one hip hop’s most influential albums of recent years. Bringing us to today where Madlib can be found regular collaborating with the likes of Erykah Badu and Joyce Moreno. On October 12th Madlib will be joined on stage with the dynamic MC and long term collaborator Freddie Gibbs to present his Medicine Show exclusively for Soundcrash. <br>Age restrictions - 18+ <br>PRESENTED BY SOUNDCRASH "
"MF DOOM","DELS","HMV Forum","Soundcrash are very pleased to announce an exciting addition to the DOOM October 12th show, making for a night that is a heavyweight contender for hip hop show of the decade. Before DOOM takes to the stage the Californian DJ, multi-instrumentalist, rapper, and music producer MADLIB will present his Medicine Show Live for the first time in the UK alongside Freddie Gibbs and J Rocc. Plus live sets from Jneiro Jarel, Dels and Jehst and if that wasn’t enough the much in demand Kutmah and Illum Sphere will be providing the heat from the turntables. This is HUGE. <br>DOOM has previously worked under various pseudonyms including MF DOOM, VIKTOR VAUGHN, DANGER DOOM (with Danger Mouse) and MADVILLAIN (with Madlib). An essential and outlandish figure in underground hip hop, he always covers his face behind a Dr Doom mask and has created his own universe centered around the world of comic books and Japanese monsters. His unconventional approach, linguistic dexterity and sick flow have gained DOOM an army of ardent fans from many different corners of the music world, and counts musicians of the caliber of Thom Yorke as some of his biggest supporters. His next album is a collaboration with Jneiro Jarel under the name JJ DOOM titled ‘KEY TO THE KUFFS‘. (Lex Records, August 21st). <br>Madlib certainly doesn’t require an introduction. One of the most prolific artists in hip hop, Madlib has been a man of many aliases beginning his music career in the early 1990’s. Releasing his first proper album as Madlib in 2002, setting himself apart with his future thinking and individual approach to production. A year later he teamed up with the late hip hop producer J Dilla, cementing the duo’s project Jaylib to wide acclaim. During this period Madlib also collaborated with a myriad other world renowned hip hop artists including Mos Def, De La Soul, Ghostface Killah and Talib Kweli. In 2004 he partnered up with DOOM to record ‘Madvillainy’ making for one hip hop’s most influential albums of recent years. Bringing us to today where Madlib can be found regular collaborating with the likes of Erykah Badu and Joyce Moreno. On October 12th Madlib will be joined on stage with the dynamic MC and long term collaborator Freddie Gibbs to present his Medicine Show exclusively for Soundcrash. <br>Age restrictions - 18+ <br>PRESENTED BY SOUNDCRASH "
"MF DOOM","Kutmah","HMV Forum","Soundcrash are very pleased to announce an exciting addition to the DOOM October 12th show, making for a night that is a heavyweight contender for hip hop show of the decade. Before DOOM takes to the stage the Californian DJ, multi-instrumentalist, rapper, and music producer MADLIB will present his Medicine Show Live for the first time in the UK alongside Freddie Gibbs and J Rocc. Plus live sets from Jneiro Jarel, Dels and Jehst and if that wasn’t enough the much in demand Kutmah and Illum Sphere will be providing the heat from the turntables. This is HUGE. <br>DOOM has previously worked under various pseudonyms including MF DOOM, VIKTOR VAUGHN, DANGER DOOM (with Danger Mouse) and MADVILLAIN (with Madlib). An essential and outlandish figure in underground hip hop, he always covers his face behind a Dr Doom mask and has created his own universe centered around the world of comic books and Japanese monsters. His unconventional approach, linguistic dexterity and sick flow have gained DOOM an army of ardent fans from many different corners of the music world, and counts musicians of the caliber of Thom Yorke as some of his biggest supporters. His next album is a collaboration with Jneiro Jarel under the name JJ DOOM titled ‘KEY TO THE KUFFS‘. (Lex Records, August 21st). <br>Madlib certainly doesn’t require an introduction. One of the most prolific artists in hip hop, Madlib has been a man of many aliases beginning his music career in the early 1990’s. Releasing his first proper album as Madlib in 2002, setting himself apart with his future thinking and individual approach to production. A year later he teamed up with the late hip hop producer J Dilla, cementing the duo’s project Jaylib to wide acclaim. During this period Madlib also collaborated with a myriad other world renowned hip hop artists including Mos Def, De La Soul, Ghostface Killah and Talib Kweli. In 2004 he partnered up with DOOM to record ‘Madvillainy’ making for one hip hop’s most influential albums of recent years. Bringing us to today where Madlib can be found regular collaborating with the likes of Erykah Badu and Joyce Moreno. On October 12th Madlib will be joined on stage with the dynamic MC and long term collaborator Freddie Gibbs to present his Medicine Show exclusively for Soundcrash. <br>Age restrictions - 18+ <br>PRESENTED BY SOUNDCRASH "
